Tarih,YEARWEEK_x_x,KT1,KT2,KT3,KT4,KT5,KT6,KT7,KT8,KT9,KT10,KT11,KT12,KT13,KT14,KT15,YEARWEEK_y_x,KT16,KT17,KT18,KT19,KT20,KT21,KT22,KT23,KT24,KT25,KT26,KT49,KT50,KT51,KT52,YEARWEEK_x_y,KA1,KA2,KA3,KA4,KA5,KA6,KA7,KA8,KA9,KA10,KA11,KA12,KA13,KA14,KA15,YEARWEEK_y_y,KA16,KA17,KA18,KA19,KA20,KA21,KA22,KA23,KA24,KA25,KA26,KA49,KA50,KA51,KA52
2024-02-02,0.0,240937814.0,590410.0,9168719.0,13066066.0,14947241.0,302954.0,11597425.0,16249123.0,15358974.0,5012264.0,17836763.0,2840217.0,677941.0,248710.0,2425370.0,0.0,38106205.0,6760103.0,3270991.0,8054465.0,4634310.0,11571793.0,2185967.0,9241242.0,12775090.0,22142136.0,1130406.0,10742929.0,78021468.0,12211987.0,651279.0,0.0,294856801.0,285374.0,2402873.0,16378547.0,34300454.0,103522.0,3821486.0,9280170.0,14552103.0,806933.0,16035118.0,1015831.0,688143.0,400479.0,352057.0,0.0,100511530.0,3071186.0,475660.0,10325979.0,11113634.0,4055641.0,4085777.0,2192315.0,41588456.0,9649048.0,746270.0,6618215.0,44654974.0,3128806.0,177008.0
2024-02-09,0.0,213668565.0,629794.0,8257923.0,12160421.0,15672580.0,310268.0,7965380.0,16455432.0,14748272.0,5112820.0,14260112.0,2599004.0,694276.0,253007.0,2677601.0,0.0,39655514.0,6118198.0,3043232.0,8115629.0,4671393.0,10275147.0,2481746.0,8506973.0,12742257.0,5078206.0,932274.0,10251106.0,61689189.0,10626509.0,123697.0,0.0,297612047.0,314591.0,2482596.0,16020743.0,35522449.0,121402.0,4206886.0,10010377.0,14023149.0,809068.0,16110899.0,937571.0,676924.0,411063.0,407627.0,0.0,105386687.0,3182326.0,473027.0,10617074.0,11277909.0,3871625.0,4952596.0,2273698.0,42166012.0,3659656.0,658889.0,7037203.0,43146235.0,2569416.0,41888.0
2024-02-16,0.0,231260353.0,615926.0,8645894.0,15272080.0,16162982.0,369767.0,7926888.0,18559958.0,16019405.0,5088106.0,16292501.0,2725736.0,715703.0,286218.0,4477675.0,0.0,40332754.0,6934205.0,3055603.0,9127759.0,4662519.0,10942952.0,3052325.0,8880665.0,13673932.0,4890162.0,1291267.0,11257371.0,65377335.0,11416716.0,121301.0,0.0,311461387.0,324062.0,2450711.0,17339880.0,36776941.0,118895.0,4779073.0,10721094.0,14763738.0,825633.0,17408924.0,973948.0,669049.0,450777.0,654511.0,0.0,108266874.0,3329263.0,491248.0,10842704.0,11642299.0,4406758.0,5218765.0,2328575.0,44789343.0,3694084.0,885143.0,7309095.0,45405718.0,2994866.0,40592.0
2024-02-23,0.0,228405931.0,580158.0,8995301.0,12399026.0,15721103.0,320574.0,8102678.0,20277674.0,15335817.0,5441319.0,14935167.0,2790229.0,685963.0,277959.0,2869096.0,0.0,41337875.0,6986558.0,3058998.0,9265826.0,4568654.0,11317677.0,2752899.0,8823850.0,13597405.0,6566044.0,1164888.0,10233193.0,67875284.0,11326032.0,190404.0,0.0,313189573.0,340152.0,2500278.0,15827613.0,37553015.0,113087.0,5115295.0,10249341.0,14106407.0,887983.0,16235087.0,1014750.0,724092.0,461783.0,404758.0,0.0,110120372.0,3386954.0,519592.0,11032488.0,11856414.0,5072271.0,4558753.0,2418488.0,46920625.0,4115977.0,803487.0,6850511.0,44575604.0,2734980.0,52549.0
2024-03-01,0.0,262616676.0,659534.0,11716800.0,13791704.0,16634135.0,335408.0,13038202.0,18666669.0,15734641.0,5367616.0,20116105.0,2980981.0,755393.0,261205.0,2781486.0,0.0,42091240.0,8256416.0,4023387.0,9159185.0,4792756.0,14246712.0,2341638.0,10797023.0,14083649.0,15871124.0,1468156.0,12645511.0,83425555.0,13133202.0,630581.0,0.0,320069135.0,385877.0,2665336.0,16927924.0,38141793.0,128866.0,5113394.0,9678455.0,13640973.0,800709.0,17168476.0,1059746.0,772256.0,461640.0,370546.0,0.0,111450286.0,3348958.0,553876.0,11311666.0,11964452.0,4838751.0,4257894.0,2529516.0,49532937.0,5387324.0,917240.0,6660244.0,45432123.0,2832991.0,131922.0
2024-03-08,0.0,251897696.0,715837.0,10390330.0,15999844.0,18174254.0,317178.0,7637425.0,19529215.0,16835439.0,5789584.0,18080772.0,3010673.0,717967.0,293760.0,3380797.0,0.0,44259966.0,7995036.0,3760736.0,9169710.0,5034422.0,13021268.0,2910650.0,10907929.0,14675455.0,7478584.0,1146851.0,10664014.0,73676384.0,12817326.0,143322.0,0.0,324048871.0,438341.0,2623190.0,17428719.0,38613635.0,118405.0,5141582.0,10017700.0,14217970.0,815049.0,17234081.0,1110875.0,740122.0,493405.0,420242.0,0.0,111941928.0,3386148.0,567652.0,11576419.0,12166959.0,5234513.0,5014805.0,2548726.0,50341168.0,4330651.0,757783.0,6768803.0,45944650.0,2645005.0,43866.0
2024-03-15,0.0,242884944.0,655905.0,10221345.0,15603693.0,18401151.0,350742.0,5636361.0,18562457.0,15477414.0,5576838.0,16534219.0,2590469.0,805712.0,201178.0,3848622.0,0.0,45105875.0,7300743.0,4167959.0,9097896.0,4858435.0,13528558.0,2922769.0,10527524.0,12073866.0,5671977.0,1298273.0,11864963.0,71284590.0,13260508.0,138739.0,0.0,305402058.0,465516.0,2435511.0,16308170.0,38298073.0,112591.0,4487341.0,10529235.0,12557769.0,834945.0,16059952.0,900643.0,711216.0,379905.0,391283.0,0.0,110817854.0,3113591.0,529569.0,11046419.0,11696899.0,4897604.0,4740025.0,2372696.0,40552095.0,3718156.0,848489.0,6596511.0,44148057.0,2702399.0,42286.0
2024-03-22,0.0,248228429.0,743022.0,10771013.0,14858636.0,17318848.0,351074.0,5719387.0,21166655.0,16746055.0,5925075.0,16472526.0,2421396.0,814582.0,134055.0,4198264.0,0.0,44165137.0,7754544.0,3924777.0,9911325.0,5311473.0,13901003.0,2841070.0,10728485.0,11110801.0,7363539.0,1327972.0,12247715.0,78733123.0,12922687.0,189381.0,0.0,300582718.0,469112.0,2504164.0,15975603.0,36933967.0,115320.0,4372214.0,11587298.0,13516875.0,891382.0,16812074.0,782964.0,728019.0,301702.0,401335.0,0.0,107969900.0,3086491.0,518607.0,10884073.0,11545178.0,4170977.0,4924945.0,2410843.0,37951244.0,3831534.0,846613.0,7050284.0,46334557.0,3005039.0,49551.0
2024-03-29,0.0,278483441.0,814570.0,13214485.0,14459100.0,18503201.0,373621.0,8283972.0,24312775.0,18938368.0,6470354.0,17967001.0,2618539.0,862942.0,143935.0,4153423.0,0.0,44520213.0,8975644.0,4389816.0,9131066.0,5770009.0,16760459.0,2430003.0,11677785.0,11956783.0,17574250.0,1338564.0,12842563.0,95800611.0,14045986.0,1226877.0,0.0,305095930.0,518445.0,2704087.0,16313392.0,37404147.0,113848.0,4375365.0,10485656.0,15348031.0,933387.0,16700190.0,820044.0,747848.0,318332.0,385720.0,0.0,107977230.0,3237533.0,544851.0,10664662.0,11986031.0,4280755.0,3782186.0,2515235.0,40034332.0,4940773.0,795171.0,7168679.0,45670901.0,2530675.0,499034.0
2024-04-05,0.0,274750128.0,851022.0,12464219.0,16427336.0,18908968.0,333905.0,4885129.0,18181696.0,24900616.0,5618426.0,19285823.0,2617683.0,1035464.0,141821.0,3997549.0,0.0,45825010.0,8700380.0,3883295.0,9368650.0,6166770.0,16117126.0,2654884.0,10916470.0,13009176.0,14765845.0,1133436.0,12559429.0,83151060.0,13756001.0,570171.0,0.0,322309831.0,590133.0,2993644.0,18687043.0,38412187.0,94815.0,3989544.0,9692682.0,20848097.0,809838.0,16544533.0,801782.0,883043.0,313821.0,409312.0,0.0,113335716.0,3272223.0,536596.0,11288200.0,12325873.0,4332565.0,4815714.0,2580258.0,41708735.0,4619283.0,709687.0,7714507.0,44707407.0,2829284.0,93999.0
2024-04-12,0.0,216417113.0,773504.0,7159623.0,17343921.0,18176103.0,255139.0,2630701.0,11799478.0,30751860.0,4987424.0,12317098.0,3535908.0,701980.0,231595.0,3411021.0,0.0,41134263.0,5128200.0,2138322.0,6544081.0,4865232.0,8153865.0,1978505.0,5638132.0,14997351.0,3052807.0,862542.0,7848458.0,45107644.0,7974233.0,41610.0,0.0,309546980.0,512052.0,2363272.0,21479846.0,37856009.0,85973.0,3780094.0,7287642.0,27459420.0,701277.0,15443323.0,1044431.0,625863.0,387152.0,440302.0,0.0,106130669.0,3454667.0,458389.0,9353916.0,11102726.0,2623687.0,3854887.0,2279084.0,40599405.0,2222475.0,578951.0,7421468.0,34672198.0,1572246.0,14495.0
2024-04-19,0.0,260471508.0,844219.0,10692173.0,18223969.0,20898957.0,301488.0,4535222.0,16730730.0,17205684.0,6284893.0,18173713.0,3553362.0,654581.0,338947.0,4640938.0,0.0,47125205.0,7157164.0,3381603.0,10258699.0,5638017.0,13795617.0,3326397.0,9229712.0,16265547.0,6089044.0,1510647.0,13614980.0,74033185.0,13072178.0,147125.0,0.0,329215710.0,551191.0,2772478.0,20785416.0,37590689.0,67107.0,4388520.0,10068161.0,14274371.0,843897.0,17447356.0,1162561.0,658430.0,490175.0,468021.0,0.0,113742424.0,3101960.0,559740.0,11400692.0,12370100.0,4290818.0,5721331.0,2557975.0,50284369.0,4180533.0,966163.0,8471232.0,45200992.0,3587561.0,41422.0
2024-04-26,0.0,260607438.0,826205.0,11524759.0,16503538.0,18877579.0,341659.0,5073916.0,20569558.0,17842824.0,6685238.0,16363699.0,3423068.0,642289.0,337341.0,4213941.0,0.0,46677402.0,7056920.0,3272032.0,9601403.0,5407122.0,13381756.0,2308497.0,9325658.0,16271819.0,10969265.0,1280046.0,11829904.0,78792432.0,12081309.0,349324.0,0.0,334816029.0,554437.0,2967951.0,19267993.0,39792066.0,81411.0,4594737.0,9479895.0,14682130.0,928172.0,17941244.0,1148860.0,698591.0,532039.0,447985.0,0.0,118025604.0,3278313.0,589354.0,10763765.0,12521770.0,3865675.0,3971857.0,2835889.0,52739114.0,4643152.0,781816.0,7682209.0,44030715.0,2489588.0,75266.0
2024-05-03,0.0,278275843.0,917949.0,12314120.0,16636613.0,20369525.0,395459.0,5603483.0,17371949.0,17811562.0,6458777.0,20450938.0,3799332.0,706897.0,335093.0,4529816.0,0.0,47612449.0,7944600.0,3916670.0,9293794.0,5844741.0,14776476.0,2293908.0,10844342.0,16091462.0,15875116.0,1335378.0,14745394.0,84096734.0,13815101.0,613601.0,0.0,330573029.0,559966.0,2819706.0,18820537.0,39519981.0,110802.0,4429972.0,9610680.0,13779869.0,911866.0,18252013.0,1148933.0,710467.0,517855.0,447975.0,0.0,117220853.0,3278107.0,590151.0,10449371.0,12445596.0,3963561.0,3803063.0,2817265.0,50716205.0,5148820.0,810990.0,7688425.0,45088476.0,2624171.0,118089.0
2024-05-10,0.0,276443617.0,947273.0,10985845.0,17076436.0,20350809.0,376503.0,4790224.0,20392692.0,19037970.0,6848553.0,18254179.0,3798874.0,695397.0,343072.0,5179013.0,0.0,49133600.0,7734388.0,4051698.0,9880822.0,5837190.0,13532140.0,2867365.0,10900888.0,16374805.0,12687601.0,1242866.0,13123414.0,81431296.0,13826088.0,343924.0,0.0,341915041.0,559292.0,2879529.0,18979403.0,40104358.0,124857.0,4852761.0,11005986.0,14968966.0,904264.0,18850865.0,1157481.0,749625.0,512119.0,536058.0,0.0,119723966.0,3657635.0,599249.0,11341532.0,12982556.0,4105077.0,4436767.0,2839120.0,52282351.0,4755243.0,820533.0,8185448.0,47604733.0,2788133.0,48793.0
2024-05-17,0.0,275819135.0,940667.0,10973410.0,16980680.0,19984053.0,370842.0,5178523.0,19182899.0,19767302.0,6370403.0,18077091.0,3782637.0,783114.0,348046.0,5910092.0,0.0,49607888.0,8289115.0,3668413.0,11005290.0,5838723.0,13419142.0,2903670.0,11173663.0,16833745.0,9665583.0,1398725.0,13365419.0,76752980.0,13442035.0,218273.0,0.0,347191133.0,537493.0,2867454.0,19183029.0,40576046.0,115557.0,4957077.0,10384044.0,15742333.0,908477.0,19909491.0,1173383.0,769635.0,519968.0,607804.0,0.0,120354892.0,3915281.0,613297.0,11414907.0,13216387.0,4332387.0,4822584.0,2897000.0,52924092.0,5144885.0,908952.0,8394678.0,47227966.0,3121686.0,51492.0
2024-05-24,0.0,271212943.0,980705.0,10691488.0,16659833.0,19507117.0,406234.0,4971919.0,18819596.0,18531112.0,6246183.0,16220793.0,4033226.0,867675.0,345972.0,4516657.0,0.0,47795029.0,7247547.0,3487219.0,10030803.0,6139604.0,13012635.0,2248358.0,10198684.0,16798059.0,16799495.0,1217562.0,13439438.0,81316170.0,12958374.0,502494.0,0.0,346492590.0,558710.0,2938757.0,19763678.0,41291425.0,109935.0,4560702.0,9333008.0,14643481.0,913346.0,18588749.0,1236411.0,765700.0,520208.0,445627.0,0.0,121985211.0,3122830.0,607694.0,11083276.0,13354793.0,4154546.0,4045388.0,2875947.0,53704752.0,5944785.0,751652.0,9191979.0,45793750.0,2677792.0,88126.0
2024-05-31,0.0,300141106.0,1001956.0,13022507.0,17027724.0,19879098.0,370888.0,7475414.0,16874151.0,19601624.0,6190424.0,20315945.0,4155317.0,1119715.0,330644.0,4565485.0,0.0,49032163.0,8299184.0,4247833.0,10009174.0,6722054.0,15838729.0,2250539.0,12039292.0,16855882.0,26306924.0,1323857.0,15284583.0,94348677.0,14573992.0,796287.0,0.0,344457743.0,546371.0,2957831.0,19516345.0,40698601.0,106950.0,4456904.0,8973425.0,14653255.0,917340.0,18651973.0,1222813.0,793669.0,497106.0,419460.0,0.0,120666084.0,3117641.0,614834.0,10786404.0,13270845.0,4332239.0,3649992.0,2859194.0,53223405.0,7857383.0,793336.0,8874343.0,46765947.0,2665103.0,151967.0
2024-06-07,0.0,290848726.0,1118094.0,12221150.0,17687141.0,20856245.0,414678.0,4921291.0,19273310.0,22900798.0,6683648.0,19571454.0,4574455.0,1518284.0,347812.0,4656558.0,0.0,51804684.0,7845045.0,4512227.0,10068782.0,7429019.0,14906142.0,2741202.0,12269598.0,17667528.0,8854639.0,1254207.0,14750735.0,83534038.0,14396067.0,197608.0,0.0,362227717.0,566148.0,3215366.0,21107440.0,42406076.0,117361.0,4313440.0,10419486.0,17763438.0,987226.0,19336450.0,1336551.0,850795.0,516059.0,438480.0,0.0,128228277.0,3126390.0,654083.0,11000208.0,13836197.0,4324705.0,4516929.0,2979264.0,54643108.0,5098735.0,793119.0,9652386.0,48520620.0,2857942.0,46676.0
2024-06-14,0.0,320610924.0,1292125.0,13725657.0,20712096.0,22807590.0,386311.0,5914787.0,21783696.0,31131714.0,6105001.0,19595898.0,4819575.0,3214038.0,371443.0,5255612.0,0.0,55890362.0,8742204.0,4960257.0,10874242.0,7962983.0,16804882.0,2706984.0,12561953.0,18830875.0,7332345.0,1185133.0,15643161.0,87867924.0,15155946.0,157969.0,0.0,379770269.0,569903.0,3523843.0,23489097.0,43358486.0,93824.0,4294039.0,9933611.0,25591810.0,876438.0,19536722.0,1402761.0,1120887.0,546122.0,506502.0,0.0,131108879.0,3583523.0,694182.0,11945633.0,14826351.0,4549007.0,4069052.0,3192903.0,55955073.0,4552061.0,754157.0,9695403.0,46423696.0,2665777.0,39174.0
2024-06-21,0.0,214440754.0,968868.0,5437117.0,18840904.0,16817639.0,278973.0,3273287.0,13486451.0,21109945.0,5528897.0,10844177.0,6661704.0,1797253.0,461210.0,3541905.0,0.0,43115434.0,4826797.0,1807090.0,6196902.0,5898544.0,6824018.0,2057219.0,4468703.0,17170314.0,2412468.0,1457559.0,9157376.0,47608144.0,8622459.0,40496.0,0.0,302193881.0,473524.0,1999427.0,25289472.0,35718066.0,109477.0,2885023.0,7331360.0,18396981.0,849014.0,15528768.0,1832193.0,654449.0,569050.0,389091.0,0.0,109017258.0,2769139.0,460880.0,7581452.0,9797271.0,2499148.0,4305497.0,2011024.0,40954286.0,2290642.0,916608.0,7564781.0,34024125.0,2669802.0,14287.0
2024-06-28,0.0,319974502.0,1172426.0,14375975.0,20818697.0,21925447.0,429338.0,7804961.0,22565799.0,19584306.0,6670711.0,20041403.0,5556435.0,1228245.0,379001.0,5321921.0,0.0,55219202.0,8214450.0,4665881.0,10489906.0,7905784.0,16576989.0,2692106.0,12313492.0,17003770.0,18489207.0,1541439.0,16987611.0,99563946.0,14674906.0,498247.0,0.0,333353916.0,498501.0,3102217.0,22411694.0,36536931.0,95265.0,3477152.0,9418547.0,15141920.0,997843.0,16711024.0,1528707.0,720602.0,491552.0,466872.0,0.0,121243566.0,3042031.0,606095.0,10536054.0,13208831.0,4347246.0,4025061.0,2653433.0,46692896.0,5305104.0,856534.0,9238238.0,44108548.0,2785227.0,86405.0
2024-07-05,0.0,315131740.0,1256653.0,13527189.0,20638037.0,20973241.0,447938.0,8015578.0,19551807.0,19513269.0,7023842.0,23176815.0,5902547.0,1212490.0,387541.0,5274750.0,0.0,53916038.0,8720319.0,4747400.0,10198894.0,7958036.0,16601939.0,2728104.0,12776680.0,18101033.0,14122016.0,1284811.0,17074773.0,93116760.0,14837463.0,435310.0,0.0,339003239.0,525118.0,3162733.0,22062542.0,38206997.0,95073.0,3679946.0,9245805.0,15045460.0,993396.0,18315096.0,1549087.0,795267.0,499777.0,465133.0,0.0,122352498.0,3106395.0,592260.0,10606812.0,13596192.0,4442461.0,4100224.0,2768880.0,47997179.0,5603049.0,787327.0,8408532.0,45438983.0,2622655.0,80112.0
2024-07-12,0.0,296047331.0,1282423.0,12200627.0,19199593.0,20295459.0,396161.0,6362122.0,19411910.0,19661459.0,6964955.0,18862873.0,6400253.0,792025.0,429384.0,5152482.0,0.0,53447631.0,7990693.0,4502502.0,10340911.0,8237159.0,14511966.0,3073936.0,12115537.0,18341528.0,8785352.0,1407597.0,15880793.0,83310739.0,13941050.0,159878.0,0.0,343586130.0,544830.0,3112478.0,22104982.0,38975133.0,88584.0,3538649.0,9350439.0,15553642.0,966648.0,18435232.0,1639386.0,735659.0,515448.0,472327.0,0.0,125044673.0,3100949.0,597904.0,10834756.0,13457105.0,3956006.0,4946782.0,2806366.0,47963393.0,5397448.0,747134.0,8700177.0,44963794.0,3120945.0,43237.0
2024-07-19,0.0,297412008.0,1259802.0,11776936.0,20190579.0,20357419.0,332671.0,6542222.0,19894595.0,19523790.0,6778877.0,17898183.0,7105114.0,752510.0,462426.0,5686975.0,0.0,54816083.0,8530895.0,4476495.0,10989737.0,7999933.0,12795720.0,2682904.0,11773982.0,19366893.0,9131529.0,1534214.0,14751524.0,81870190.0,13606082.0,145325.0,0.0,347922745.0,546627.0,3060376.0,23339293.0,39852649.0,68387.0,3543770.0,9165442.0,15626054.0,927049.0,18870364.0,1864541.0,710132.0,551700.0,497990.0,0.0,127282519.0,3228596.0,611224.0,10304425.0,13112117.0,3489495.0,4482700.0,2867164.0,48792234.0,5356815.0,897763.0,8873319.0,44636007.0,3067641.0,38454.0
2024-07-26,0.0,309557027.0,1298268.0,12310280.0,19949737.0,20174995.0,405684.0,7427827.0,21328777.0,18681975.0,6983345.0,18628535.0,6984609.0,734330.0,441478.0,5229987.0,0.0,53281176.0,8366045.0,4413923.0,10299694.0,8346393.0,14112520.0,2739362.0,11540129.0,19104923.0,19289482.0,1472896.0,16010657.0,94634149.0,12629410.0,477283.0,0.0,344905876.0,536385.0,3051400.0,23012823.0,39358813.0,94151.0,3492368.0,8894510.0,15041057.0,947912.0,17996692.0,1768589.0,705207.0,527504.0,462444.0,0.0,125330489.0,3133267.0,624404.0,10593211.0,13236884.0,3744689.0,4102469.0,2809662.0,48312642.0,7173575.0,843653.0,9111076.0,44775562.0,2984658.0,90166.0
2024-08-02,0.0,335819946.0,1328443.0,14254990.0,20405722.0,20859345.0,379608.0,9749119.0,17637916.0,18510912.0,7204738.0,22774567.0,7121348.0,798814.0,454920.0,5185364.0,0.0,53439933.0,8639450.0,4906121.0,10346495.0,8705300.0,17468799.0,2615026.0,12934985.0,19448504.0,30193138.0,1449016.0,19007373.0,107980862.0,15865712.0,842139.0,0.0,338560476.0,500095.0,3101313.0,22205519.0,38238015.0,90183.0,3549839.0,7768142.0,14517292.0,920895.0,17385364.0,1694469.0,707742.0,522564.0,451099.0,0.0,121601808.0,3065404.0,588417.0,10374796.0,12962451.0,3867841.0,3783981.0,2762782.0,47691054.0,9803937.0,800302.0,9605172.0,44364055.0,3149023.0,149633.0
2024-08-09,0.0,292680721.0,1358792.0,12060919.0,19781084.0,20200490.0,335659.0,6300194.0,16188982.0,18696015.0,6986937.0,19461985.0,7351854.0,750550.0,454267.0,5538796.0,0.0,52626924.0,7817937.0,4283165.0,10191891.0,8276720.0,12879652.0,3040210.0,11694055.0,19546108.0,8407492.0,1174380.0,17275663.0,79454434.0,13160694.0,187205.0,0.0,334987635.0,457899.0,3073995.0,22328012.0,38434467.0,90118.0,3455416.0,6883694.0,14697892.0,974006.0,17997506.0,1757958.0,701656.0,520313.0,476702.0,0.0,120601381.0,3105383.0,577099.0,10591387.0,12937742.0,3662199.0,4392178.0,2714306.0,47786926.0,4606145.0,712504.0,11450751.0,41741528.0,2607596.0,48669.0
2024-08-16,0.0,301188597.0,1305819.0,12104314.0,20589259.0,20839173.0,392407.0,8301750.0,16999467.0,19084658.0,7037575.0,19130202.0,7461420.0,774354.0,472880.0,5837701.0,0.0,53529384.0,8071628.0,4472208.0,11180291.0,8658514.0,12858174.0,3147510.0,11208313.0,20320170.0,7910120.0,1620460.0,17880846.0,81784345.0,13699470.0,173903.0,0.0,345282972.0,465945.0,3128361.0,22999616.0,39632109.0,89135.0,3659653.0,7474484.0,14738325.0,993944.0,18602606.0,1834098.0,734328.0,547194.0,503245.0,0.0,123540145.0,3242970.0,593989.0,10869025.0,13385267.0,3780509.0,4661954.0,2754138.0,49520838.0,4438478.0,925751.0,12166865.0,42948514.0,3059911.0,43543.0
2024-08-23,0.0,313011135.0,1226995.0,12146155.0,19898378.0,21110420.0,367126.0,21887655.0,16565026.0,19029540.0,6703413.0,18151298.0,7334857.0,736159.0,463026.0,5826168.0,0.0,54109926.0,7996602.0,4102083.0,10927676.0,8586329.0,12784464.0,2939283.0,11064430.0,20242755.0,10206988.0,1448965.0,17155418.0,88559258.0,13392234.0,222106.0,0.0,344276188.0,444711.0,3129034.0,23013989.0,39661350.0,83161.0,3989156.0,7235348.0,14567666.0,935298.0,17714058.0,1811709.0,723113.0,538426.0,503907.0,0.0,123499569.0,3256437.0,585681.0,10922681.0,13569460.0,3663835.0,4153424.0,2743075.0,49502773.0,4617034.0,824584.0,12586709.0,42159588.0,2727722.0,50195.0
2024-08-30,0.0,322505351.0,1181116.0,13204856.0,21033456.0,21508040.0,363412.0,14270624.0,18585267.0,19542224.0,6333253.0,19595909.0,6990783.0,774128.0,455886.0,5617311.0,0.0,53809589.0,8740587.0,4497603.0,10300284.0,8174346.0,13908038.0,2590501.0,11731439.0,19851883.0,20101687.0,1532704.0,17810425.0,92980990.0,13703435.0,544493.0,0.0,339256229.0,433690.0,3085943.0,22758773.0,39266192.0,84200.0,4012694.0,7252103.0,14491560.0,949666.0,17552509.0,1735041.0,704507.0,521863.0,485343.0,0.0,122468090.0,3380188.0,584345.0,10267085.0,13040413.0,3563423.0,3294964.0,2758474.0,48207593.0,5041530.0,807457.0,12508583.0,42445628.0,2274459.0,89807.0
2024-09-06,0.0,324404026.0,1222623.0,13093916.0,19584023.0,21808975.0,344202.0,15800642.0,16566208.0,20537379.0,6063277.0,22913201.0,6681222.0,806679.0,440064.0,5778308.0,0.0,53915944.0,8623565.0,4836296.0,10399932.0,7912433.0,14205986.0,3185514.0,12883647.0,19880690.0,14954616.0,1366213.0,20598471.0,91661716.0,14367716.0,406913.0,0.0,340726601.0,433102.0,3043102.0,22102894.0,39131730.0,92291.0,4800654.0,6736255.0,14951810.0,894750.0,18384874.0,1674985.0,730288.0,502692.0,479113.0,0.0,120571403.0,3462246.0,588933.0,10682532.0,13074433.0,3718195.0,4260759.0,2730372.0,48147443.0,5015590.0,771681.0,13744474.0,43268485.0,3007886.0,68678.0
2024-09-13,0.0,321539766.0,1188943.0,12451414.0,19078288.0,21871634.0,415010.0,16007115.0,18061595.0,21588115.0,5775941.0,20456834.0,5380134.0,793261.0,405151.0,5867101.0,0.0,56812883.0,8208743.0,4798026.0,10622792.0,6985601.0,12871375.0,3192648.0,12007533.0,18995000.0,14739232.0,1322447.0,21642950.0,89461460.0,13416286.0,409693.0,0.0,351726123.0,460561.0,3031290.0,21259599.0,39917013.0,93014.0,7182234.0,6179589.0,15997115.0,913227.0,18430636.0,1412865.0,740438.0,490842.0,478839.0,0.0,126749896.0,3806808.0,610183.0,11009217.0,13494854.0,3636696.0,3977337.0,2860445.0,48152884.0,4929019.0,749393.0,15162129.0,44788498.0,2335965.0,61015.0
2024-09-20,0.0,318194080.0,1141204.0,12520686.0,18952447.0,22031748.0,397636.0,13583053.0,17483494.0,20433800.0,5936769.0,20428290.0,5193555.0,832228.0,380174.0,6359439.0,0.0,57089002.0,8383193.0,4735149.0,11961709.0,6732436.0,10177858.0,3267400.0,12479608.0,19010200.0,11350470.0,1846339.0,25486193.0,90926663.0,14365095.0,230246.0,0.0,352925508.0,488836.0,3065233.0,20872601.0,40194569.0,98627.0,7095918.0,6249310.0,14825069.0,880868.0,18530258.0,1354864.0,792388.0,483540.0,504763.0,0.0,125827276.0,3680062.0,625438.0,11584323.0,14020014.0,2248049.0,4501576.0,2885820.0,49361229.0,4873863.0,1046894.0,16834120.0,45942642.0,3053010.0,48395.0
2024-09-27,0.0,319751035.0,1118636.0,12765151.0,19472866.0,21933408.0,365548.0,10975639.0,18663210.0,20881755.0,5814613.0,20195758.0,4949871.0,808742.0,391399.0,6063270.0,0.0,56085850.0,8755881.0,4781702.0,11068269.0,6493246.0,10546948.0,3235116.0,13078867.0,18876137.0,17170526.0,1547452.0,23711175.0,92185170.0,14530791.0,422025.0,0.0,346973408.0,469179.0,3026960.0,19988409.0,39758612.0,84954.0,6333611.0,5926295.0,14264260.0,887209.0,18232878.0,1306192.0,760982.0,501870.0,474892.0,0.0,123080389.0,3650603.0,638365.0,11582054.0,13839614.0,2219794.0,4196251.0,2866712.0,50554687.0,5324580.0,846968.0,16157088.0,44149116.0,2807602.0,67654.0
2024-10-04,0.0,328494940.0,1169086.0,13622642.0,18025574.0,22355434.0,418177.0,9394151.0,16886387.0,20879060.0,5810477.0,24602633.0,4793911.0,897869.0,399188.0,6194522.0,0.0,56092604.0,9162805.0,5445720.0,11103631.0,6651104.0,11758137.0,3204834.0,13916267.0,19253897.0,17857728.0,1596270.0,27002832.0,91207380.0,15493100.0,554960.0,0.0,347442506.0,482400.0,2970291.0,19560013.0,40940901.0,97964.0,6140886.0,5930796.0,13887080.0,869865.0,17329349.0,1308446.0,816715.0,520810.0,458468.0,0.0,122260834.0,3511481.0,644473.0,11473578.0,13905235.0,2374805.0,3978680.0,2921701.0,52019899.0,5531293.0,842514.0,16664029.0,44984220.0,2650567.0,88106.0
2024-10-11,0.0,305859261.0,1163414.0,12763727.0,19493074.0,22158378.0,373599.0,6706682.0,16135655.0,21290745.0,6047312.0,20305227.0,4572268.0,844183.0,406246.0,6130662.0,0.0,55618766.0,8428104.0,4818697.0,11100705.0,6507603.0,10582222.0,3491474.0,12954088.0,19406434.0,8991609.0,1545435.0,24022952.0,82132457.0,14198786.0,200753.0,0.0,355004978.0,509788.0,3096723.0,20266937.0,42915968.0,100033.0,6015719.0,6057827.0,14170895.0,921887.0,17008339.0,1291662.0,809051.0,547171.0,466387.0,0.0,123943475.0,3521223.0,665645.0,11650739.0,14127002.0,2230774.0,4716915.0,3004470.0,53896424.0,5040388.0,811938.0,17217598.0,45402605.0,2847056.0,40957.0
